47.93.112.232 - - [17/Aug/2017:01:27:06 +0800] "GET / HTTP/1.1" 200 7783
119.23.150.253 - - [17/Aug/2017:03:20:25 +0800] "GET / HTTP/1.0" 200 7783
114.215.45.79 - - [17/Aug/2017:09:28:57 +0800] "GET / HTTP/1.1" 200 7783
47.89.18.26 - - [17/Aug/2017:09:40:19 +0800] "POST /solr/yesmywine/update?wt=xml&version=2.2 HTTP/1.1" 200 158
47.89.18.26 - - [17/Aug/2017:09:40:19 +0800] "POST /solr/yesmywine/update HTTP/1.1" 200 159
47.89.18.26 - - [17/Aug/2017:09:40:40 +0800] "POST /solr/yesmywine/update?wt=xml&version=2.2 HTTP/1.1" 200 158
47.89.18.26 - - [17/Aug/2017:09:40:40 +0800] "POST /solr/yesmywine/update HTTP/1.1" 200 159
47.89.18.26 - - [17/Aug/2017:09:46:18 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 7063
47.89.18.26 - - [17/Aug/2017:09:46:18 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 7063
47.89.18.26 - - [17/Aug/2017:09:46:18 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&wt=xml&version=2.2 HTTP/1.1" 200 7041
47.89.18.26 - - [17/Aug/2017:09:46:23 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6&wt=xml&version=2.2 HTTP/1.1" 200 6283
47.89.18.26 - - [17/Aug/2017:09:46:23 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6&wt=xml&version=2.2 HTTP/1.1" 200 6261
47.89.18.26 - - [17/Aug/2017:09:46:26 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0&wt=xml&version=2.2 HTTP/1.1" 200 6297
47.89.18.26 - - [17/Aug/2017:09:46:26 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0&wt=xml&version=2.2 HTTP/1.1" 200 6319
47.89.18.26 - - [17/Aug/2017:09:46:27 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&sort=salePrice+desc&wt=xml&version=2.2 HTTP/1.1" 200 7100
47.89.18.26 - - [17/Aug/2017:09:46:29 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&sort=salePrice+asc&wt=xml&version=2.2 HTTP/1.1" 200 7099
47.89.18.26 - - [17/Aug/2017:09:46:29 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&sort=salePrice+desc&wt=xml&version=2.2 HTTP/1.1" 200 7102
47.89.18.26 - - [17/Aug/2017:09:46:30 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&sort=salePrice+desc&wt=xml&version=2.2 HTTP/1.1" 200 7100
47.89.18.26 - - [17/Aug/2017:09:46:33 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&sort=salePrice+asc&wt=xml&version=2.2 HTTP/1.1" 200 7099
47.89.18.26 - - [17/Aug/2017:09:46:34 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&sort=salePrice+desc&wt=xml&version=2.2 HTTP/1.1" 200 7100
47.89.18.26 - - [17/Aug/2017:09:46:36 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0+AND+goodsPropString%3A48%E5%BA%A6&wt=xml&version=2.2 HTTP/1.1" 200 6345
47.89.18.26 - - [17/Aug/2017:09:46:36 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0+AND+goodsPropString%3A48%E5%BA%A6&wt=xml&version=2.2 HTTP/1.1" 200 6323
47.89.18.26 - - [17/Aug/2017:09:46:39 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML&wt=xml&version=2.2 HTTP/1.1" 200 6371
47.89.18.26 - - [17/Aug/2017:09:46:39 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML&wt=xml&version=2.2 HTTP/1.1" 200 6349
47.89.18.26 - - [17/Aug/2017:09:46:42 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML+AND+goodsPropString%3A%E5%85%A8%E6%96%B0&wt=xml&version=2.2 HTTP/1.1" 200 6376
47.89.18.26 - - [17/Aug/2017:09:46:42 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML+AND+goodsPropString%3A%E5%85%A8%E6%96%B0&wt=xml&version=2.2 HTTP/1.1" 200 6398
47.89.18.26 - - [17/Aug/2017:09:46:45 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML+AND+goodsPropString%3A%E5%85%A8%E6%96%B0+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0&wt=xml&version=2.2 HTTP/1.1" 200 6376
47.89.18.26 - - [17/Aug/2017:09:46:45 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML+AND+goodsPropString%3A%E5%85%A8%E6%96%B0+AND+goodsPropString%3A%E7%BD%97%E5%B1%B1%E8%B5%A4%E9%9C%9E%E7%8F%A0&wt=xml&version=2.2 HTTP/1.1" 200 6398
47.89.18.26 - - [17/Aug/2017:09:46:47 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML+AND+goodsPropString%3A%E5%85%A8%E6%96%B0&wt=xml&version=2.2 HTTP/1.1" 200 6340
47.89.18.26 - - [17/Aug/2017:09:46:47 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML+AND+goodsPropString%3A%E5%85%A8%E6%96%B0&wt=xml&version=2.2 HTTP/1.1" 200 6362
47.89.18.26 - - [17/Aug/2017:09:46:48 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML&wt=xml&version=2.2 HTTP/1.1" 200 6313
47.89.18.26 - - [17/Aug/2017:09:46:48 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6+AND+goodsPropString%3A269ML&wt=xml&version=2.2 HTTP/1.1" 200 6335
47.89.18.26 - - [17/Aug/2017:09:46:48 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6&wt=xml&version=2.2 HTTP/1.1" 200 6309
47.89.18.26 - - [17/Aug/2017:09:46:48 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6+AND+goodsPropString%3A48%E5%BA%A6&wt=xml&version=2.2 HTTP/1.1" 200 6287
47.89.18.26 - - [17/Aug/2017:09:46:50 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6&wt=xml&version=2.2 HTTP/1.1" 200 6283
47.89.18.26 - - [17/Aug/2017:09:46:50 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&fq=goodsPropString%3A%E5%A4%9A%E7%93%B6&wt=xml&version=2.2 HTTP/1.1" 200 6261
47.89.18.26 - - [17/Aug/2017:09:47:01 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&rows=10000&wt=xml&version=2.2 HTTP/1.1" 200 7041
47.89.18.26 - - [17/Aug/2017:09:47:01 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 7063
47.89.18.26 - - [17/Aug/2017:09:47:08 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%953+OR+goodsEnName%3A%E6%B5%8B%E8%AF%953+OR+categoryName%3A%E6%B5%8B%E8%AF%953&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 7066
47.89.18.26 - - [17/Aug/2017:09:47:08 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%953+OR+goodsEnName%3A%E6%B5%8B%E8%AF%953+OR+categoryName%3A%E6%B5%8B%E8%AF%953&rows=10000&wt=xml&version=2.2 HTTP/1.1" 200 7044
47.89.18.26 - - [17/Aug/2017:09:47:08 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%953+OR+goodsEnName%3A%E6%B5%8B%E8%AF%953+OR+categoryName%3A%E6%B5%8B%E8%AF%953&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 7066
47.89.18.26 - - [17/Aug/2017:09:47:12 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E7%99%BD%E9%85%92+OR+goodsEnName%3A%E7%99%BD%E9%85%92+OR+categoryName%3A%E7%99%BD%E9%85%92&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 1633
47.89.18.26 - - [17/Aug/2017:09:47:12 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E7%99%BD%E9%85%92+OR+goodsEnName%3A%E7%99%BD%E9%85%92+OR+categoryName%3A%E7%99%BD%E9%85%92&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 1633
47.89.18.26 - - [17/Aug/2017:09:47:12 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E7%99%BD%E9%85%92+OR+goodsEnName%3A%E7%99%BD%E9%85%92+OR+categoryName%3A%E7%99%BD%E9%85%92&rows=10000&wt=xml&version=2.2 HTTP/1.1" 200 1611
47.89.18.26 - - [17/Aug/2017:09:47:16 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+goodsEnName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+categoryName%3A%E5%98%8E%E5%98%8E%E5%98%8E&rows=10000&wt=xml&version=2.2 HTTP/1.1" 200 411
