114.215.45.79 - - [15/Aug/2017:01:24:50 +0800] "GET / HTTP/1.1" 200 7783
47.89.18.26 - - [15/Aug/2017:10:11:20 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&wt=xml&version=2.2 HTTP/1.1" 200 10594
47.89.18.26 - - [15/Aug/2017:10:20:33 +0800] "POST /solr/yesmywine/update?wt=xml&version=2.2 HTTP/1.1" 200 159
47.89.18.26 - - [15/Aug/2017:10:20:33 +0800] "POST /solr/yesmywine/update HTTP/1.1" 200 159
101.81.20.182 - - [15/Aug/2017:10:20:57 +0800] "GET /solr/ HTTP/1.1" 200 5913
101.81.20.182 - - [15/Aug/2017:10:20:57 +0800] "GET /solr/admin/cores?wt=json&indexInfo=false&_=1502763662207 HTTP/1.1" 200 414
101.81.20.182 - - [15/Aug/2017:10:20:57 +0800] "GET /solr/img/favicon.ico?_=4.10.2 HTTP/1.1" 200 1146
101.81.20.182 - - [15/Aug/2017:10:20:58 +0800] "GET /solr/admin/info/system?wt=json&_=1502763662270 HTTP/1.1" 200 2505
101.81.20.182 - - [15/Aug/2017:10:20:58 +0800] "GET /solr/tpl/query.html?_=1502763662334 HTTP/1.1" 200 13121
101.81.20.182 - - [15/Aug/2017:10:21:00 +0800] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 304 -
101.81.20.182 - - [15/Aug/2017:10:21:00 +0800] "GET /solr/yesmywine/select?q=*%3A*&wt=json&indent=true&_=1502763664899 HTTP/1.1" 200 15014
101.81.20.182 - - [15/Aug/2017:10:21:20 +0800] "GET /solr/yesmywine/select?q=*%3A*&rows=111&wt=json&indent=true&_=1502763684485 HTTP/1.1" 200 66681
101.81.20.182 - - [15/Aug/2017:10:22:12 +0800] "GET /solr/yesmywine/select?q=id%3A20&rows=111&wt=json&indent=true&_=1502763736453 HTTP/1.1" 200 1260
47.89.18.26 - - [15/Aug/2017:10:51:41 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 5285
47.89.18.26 - - [15/Aug/2017:10:51:41 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 5285
47.89.18.26 - - [15/Aug/2017:10:51:41 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&wt=xml&version=2.2 HTTP/1.1" 200 5235
47.89.18.26 - - [15/Aug/2017:10:53:15 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 5285
47.89.18.26 - - [15/Aug/2017:10:53:16 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&wt=xml&version=2.2 HTTP/1.1" 200 5235
47.89.18.26 - - [15/Aug/2017:10:53:16 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 5285
47.89.18.26 - - [15/Aug/2017:10:55:29 +0800] "POST /solr/yesmywine/update?wt=xml&version=2.2 HTTP/1.1" 200 159
47.89.18.26 - - [15/Aug/2017:10:55:29 +0800] "POST /solr/yesmywine/update HTTP/1.1" 200 160
47.89.18.26 - - [15/Aug/2017:10:55:37 +0800] "POST /solr/yesmywine/update?wt=xml&version=2.2 HTTP/1.1" 200 158
47.89.18.26 - - [15/Aug/2017:10:55:38 +0800] "POST /solr/yesmywine/update HTTP/1.1" 200 159
47.89.18.26 - - [15/Aug/2017:10:56:32 +0800] "GET /solr/yesmywine/select?q=categoryId%3A33+OR+categoryIdParent%3A33+OR+categoryIdGrandpa%3A33&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 423
47.89.18.26 - - [15/Aug/2017:10:56:32 +0800] "GET /solr/yesmywine/select?q=categoryId%3A33+OR+categoryIdParent%3A33+OR+categoryIdGrandpa%3A33&wt=xml&version=2.2 HTTP/1.1" 200 373
47.89.18.26 - - [15/Aug/2017:10:56:32 +0800] "GET /solr/yesmywine/select?q=categoryId%3A33+OR+categoryIdParent%3A33+OR+categoryIdGrandpa%3A33&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 423
47.89.18.26 - - [15/Aug/2017:10:56:56 +0800] "GET /solr/yesmywine/select?q=categoryId%3A31+OR+categoryIdParent%3A31+OR+categoryIdGrandpa%3A31&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 7958
47.89.18.26 - - [15/Aug/2017:10:56:56 +0800] "GET /solr/yesmywine/select?q=categoryId%3A31+OR+categoryIdParent%3A31+OR+categoryIdGrandpa%3A31&wt=xml&version=2.2 HTTP/1.1" 200 7908
47.89.18.26 - - [15/Aug/2017:10:56:56 +0800] "GET /solr/yesmywine/select?q=categoryId%3A31+OR+categoryIdParent%3A31+OR+categoryIdGrandpa%3A31&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 7958
47.93.112.232 - - [15/Aug/2017:11:02:33 +0800] "GET / HTTP/1.1" 200 7783
47.89.18.26 - - [15/Aug/2017:11:11:21 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85+OR+goodsEnName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85+OR+categoryName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 18524
47.89.18.26 - - [15/Aug/2017:11:11:21 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85+OR+goodsEnName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85+OR+categoryName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 52949
47.89.18.26 - - [15/Aug/2017:11:11:22 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85+OR+goodsEnName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85+OR+categoryName%3A%E8%8E%8E%E6%99%AE%E8%92%82%E5%B0%94%E6%AF%94%E6%8B%89%E5%B9%B2%E7%BA%A2%E8%91%A1%E8%90%84%E9%85%92-6%E6%94%AF%E8%A3%85&wt=xml&version=2.2 HTTP/1.1" 200 18473
47.89.18.26 - - [15/Aug/2017:11:14:21 +0800] "GET /solr/yesmywine/select?q=goodsName%3Awo+de+++++heeh+OR+goodsEnName%3Awo+de+++++heeh+OR+categoryName%3Awo+de+++++heeh&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 448
47.89.18.26 - - [15/Aug/2017:11:14:21 +0800] "GET /solr/yesmywine/select?q=goodsName%3Awo+de+++++heeh+OR+goodsEnName%3Awo+de+++++heeh+OR+categoryName%3Awo+de+++++heeh&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 448
47.89.18.26 - - [15/Aug/2017:11:14:21 +0800] "GET /solr/yesmywine/select?q=goodsName%3Awo+de+++++heeh+OR+goodsEnName%3Awo+de+++++heeh+OR+categoryName%3Awo+de+++++heeh&wt=xml&version=2.2 HTTP/1.1" 200 398
47.89.18.26 - - [15/Aug/2017:11:14:29 +0800] "GET /solr/yesmywine/select?q=goodsName%3Adssds+OR+goodsEnName%3Adssds+OR+categoryName%3Adssds&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 421
47.89.18.26 - - [15/Aug/2017:11:14:29 +0800] "GET /solr/yesmywine/select?q=goodsName%3Adssds+OR+goodsEnName%3Adssds+OR+categoryName%3Adssds&wt=xml&version=2.2 HTTP/1.1" 200 371
47.89.18.26 - - [15/Aug/2017:11:14:29 +0800] "GET /solr/yesmywine/select?q=goodsName%3Adssds+OR+goodsEnName%3Adssds+OR+categoryName%3Adssds&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 421
47.89.18.26 - - [15/Aug/2017:11:14:31 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%954+OR+goodsEnName%3A%E6%B5%8B%E8%AF%954+OR+categoryName%3A%E6%B5%8B%E8%AF%954&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 10868
47.89.18.26 - - [15/Aug/2017:11:14:31 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%954+OR+goodsEnName%3A%E6%B5%8B%E8%AF%954+OR+categoryName%3A%E6%B5%8B%E8%AF%954&wt=xml&version=2.2 HTTP/1.1" 200 10818
47.89.18.26 - - [15/Aug/2017:11:14:31 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%954+OR+goodsEnName%3A%E6%B5%8B%E8%AF%954+OR+categoryName%3A%E6%B5%8B%E8%AF%954&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 10868
47.89.18.26 - - [15/Aug/2017:11:14:32 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%953+OR+goodsEnName%3A%E6%B5%8B%E8%AF%953+OR+categoryName%3A%E6%B5%8B%E8%AF%953&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 7066
47.89.18.26 - - [15/Aug/2017:11:14:32 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%953+OR+goodsEnName%3A%E6%B5%8B%E8%AF%953+OR+categoryName%3A%E6%B5%8B%E8%AF%953&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 7066
47.89.18.26 - - [15/Aug/2017:11:14:32 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%953+OR+goodsEnName%3A%E6%B5%8B%E8%AF%953+OR+categoryName%3A%E6%B5%8B%E8%AF%953&wt=xml&version=2.2 HTTP/1.1" 200 7016
47.89.18.26 - - [15/Aug/2017:11:14:33 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 7063
47.89.18.26 - - [15/Aug/2017:11:14:34 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 7063
47.89.18.26 - - [15/Aug/2017:11:14:34 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E6%B5%8B%E8%AF%95+OR+goodsEnName%3A%E6%B5%8B%E8%AF%95+OR+categoryName%3A%E6%B5%8B%E8%AF%95&wt=xml&version=2.2 HTTP/1.1" 200 7013
47.89.18.26 - - [15/Aug/2017:11:14:34 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+goodsEnName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+categoryName%3A%E5%98%8E%E5%98%8E%E5%98%8E&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 433
47.89.18.26 - - [15/Aug/2017:11:14:35 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+goodsEnName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+categoryName%3A%E5%98%8E%E5%98%8E%E5%98%8E&wt=xml&version=2.2 HTTP/1.1" 200 383
47.89.18.26 - - [15/Aug/2017:11:14:35 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+goodsEnName%3A%E5%98%8E%E5%98%8E%E5%98%8E+OR+categoryName%3A%E5%98%8E%E5%98%8E%E5%98%8E&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 433
47.89.18.26 - - [15/Aug/2017:11:22:10 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%EF%BF%BD%EF%BF%BD%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%3F%3F%3F12%3Fo%EF%BF%BD%E9%A8%A8%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F-6%3F%3F%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%3F+OR+goodsEnName%3A%EF%BF%BD%EF%BF%BD%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%3F%3F%3F12%3Fo%EF%BF%BD%E9%A8%A8%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F-6%3F%3F%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%3F+OR+categoryName%3A%EF%BF%BD%EF%BF%BD%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%3F%3F%3F12%3Fo%EF%BF%BD%E9%A8%A8%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F-6%3F%3F%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%3F&wt=xml&version=2.2 HTTP/1.1" 200 627
47.89.18.26 - - [15/Aug/2017:11:25:53 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 10644
47.89.18.26 - - [15/Aug/2017:11:25:53 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&wt=xml&version=2.2 HTTP/1.1" 200 10594
47.89.18.26 - - [15/Aug/2017:11:25:53 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 10644
47.89.18.26 - - [15/Aug/2017:11:25:59 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 10644
47.89.18.26 - - [15/Aug/2017:11:25:59 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 10644
47.89.18.26 - - [15/Aug/2017:11:26:00 +0800] "GET /solr/yesmywine/select?q=categoryId%3A8+OR+categoryIdParent%3A8+OR+categoryIdGrandpa%3A8&wt=xml&version=2.2 HTTP/1.1" 200 10594
47.89.18.26 - - [15/Aug/2017:12:49:26 +0800] "GET /solr/yesmywine/select?q=categoryId%3A5+OR+categoryIdParent%3A5+OR+categoryIdGrandpa%3A5&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 73369
47.89.18.26 - - [15/Aug/2017:12:49:26 +0800] "GET /solr/yesmywine/select?q=categoryId%3A5+OR+categoryIdParent%3A5+OR+categoryIdGrandpa%3A5&wt=xml&version=2.2 HTTP/1.1" 200 16323
47.89.18.26 - - [15/Aug/2017:12:49:26 +0800] "GET /solr/yesmywine/select?q=categoryId%3A5+OR+categoryIdParent%3A5+OR+categoryIdGrandpa%3A5&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 16373
47.89.18.26 - - [15/Aug/2017:12:49:31 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 5285
47.89.18.26 - - [15/Aug/2017:12:49:31 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 5285
47.89.18.26 - - [15/Aug/2017:12:49:31 +0800] "GET /solr/yesmywine/select?q=categoryId%3A101+OR+categoryIdParent%3A101+OR+categoryIdGrandpa%3A101&wt=xml&version=2.2 HTTP/1.1" 200 5235
47.89.18.26 - - [15/Aug/2017:13:38:51 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+goodsEnName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+categoryName%3A%E8%91%A1%E8%90%84%E9%85%92&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 47482
47.89.18.26 - - [15/Aug/2017:13:38:51 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+goodsEnName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+categoryName%3A%E8%91%A1%E8%90%84%E9%85%92&wt=xml&version=2.2 HTTP/1.1" 200 23015
47.89.18.26 - - [15/Aug/2017:13:38:51 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+goodsEnName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+categoryName%3A%E8%91%A1%E8%90%84%E9%85%92&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 23065
47.89.18.26 - - [15/Aug/2017:13:40:08 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A+OR+goodsEnName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A+OR+categoryName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A&wt=xml&version=2.2 HTTP/1.1" 200 383
47.89.18.26 - - [15/Aug/2017:13:40:08 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A+OR+goodsEnName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A+OR+categoryName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 433
47.89.18.26 - - [15/Aug/2017:13:40:08 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A+OR+goodsEnName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A+OR+categoryName%3A%E7%8E%9B%E5%88%A9%E4%BA%9A&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 433
47.89.18.26 - - [15/Aug/2017:13:40:18 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%3F%3F%3F%3F%3F%3F%3Fo%3F+OR+goodsEnName%3A%3F%3F%3F%3F%3F%3F%3Fo%3F+OR+categoryName%3A%3F%3F%3F%3F%3F%3F%3Fo%3F&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 433
47.89.18.26 - - [15/Aug/2017:13:40:56 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+goodsEnName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+categoryName%3A%E8%91%A1%E8%90%84%E9%85%92&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 47480
47.89.18.26 - - [15/Aug/2017:13:40:57 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+goodsEnName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+categoryName%3A%E8%91%A1%E8%90%84%E9%85%92&wt=xml&version=2.2 HTTP/1.1" 200 23013
47.89.18.26 - - [15/Aug/2017:13:40:58 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+goodsEnName%3A%E8%91%A1%E8%90%84%E9%85%92+OR+categoryName%3A%E8%91%A1%E8%90%84%E9%85%92&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 23063
47.89.18.26 - - [15/Aug/2017:13:41:46 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+goodsEnName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+categoryName%3A%E5%AE%9D%E5%98%89%E9%BE%99&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 19058
47.89.18.26 - - [15/Aug/2017:13:41:46 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+goodsEnName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+categoryName%3A%E5%AE%9D%E5%98%89%E9%BE%99&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 19058
47.89.18.26 - - [15/Aug/2017:13:41:46 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+goodsEnName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+categoryName%3A%E5%AE%9D%E5%98%89%E9%BE%99&wt=xml&version=2.2 HTTP/1.1" 200 19008
47.89.18.26 - - [15/Aug/2017:13:41:56 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%3F%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F+OR+goodsEnName%3A%3F%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F+OR+categoryName%3A%3F%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F&wt=xml&version=2.2 HTTP/1.1" 200 398
47.89.18.26 - - [15/Aug/2017:13:41:56 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%3F%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F+OR+goodsEnName%3A%3F%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F+OR+categoryName%3A%3F%3F%3F%3F%3F%3F%EF%BF%BD%EF%BF%BD%3F%3F&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 448
47.89.18.26 - - [15/Aug/2017:13:43:47 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+goodsEnName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+categoryName%3A%E5%AE%9D%E5%98%89%E9%BE%99&start=0&rows=10&wt=xml&version=2.2 HTTP/1.1" 200 19058
47.89.18.26 - - [15/Aug/2017:13:43:47 +0800] "GET /solr/yesmywine/select?q=goodsName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+goodsEnName%3A%E5%AE%9D%E5%98%89%E9%BE%99+OR+categoryName%3A%E5%AE%9D%E5%98%89%E9%BE%99&start=0&rows=60&wt=xml&version=2.2 HTTP/1.1" 200 19058
